,time,SpaceHeat
333,2019-01-14 20:00:00+00:00,0.352645613
334,2019-01-14 21:00:00+00:00,0.226622462
335,2019-01-14 22:00:00+00:00,0.149868467
336,2019-01-14 23:00:00+00:00,0.083178396
337,2019-01-15 00:00:00+00:00,0.066676745
338,2019-01-15 01:00:00+00:00,0.086640675
339,2019-01-15 02:00:00+00:00,0.099377134
340,2019-01-15 03:00:00+00:00,0.130113852
341,2019-01-15 04:00:00+00:00,0.220377559
342,2019-01-15 05:00:00+00:00,0.39323925
343,2019-01-15 06:00:00+00:00,0.543157678
344,2019-01-15 07:00:00+00:00,0.662722569
345,2019-01-15 08:00:00+00:00,0.69417806
346,2019-01-15 09:00:00+00:00,0.646082165
347,2019-01-15 10:00:00+00:00,0.486831895
348,2019-01-15 11:00:00+00:00,0.615319693
349,2019-01-15 12:00:00+00:00,0.512167053
350,2019-01-15 13:00:00+00:00,0.424131424
351,2019-01-15 14:00:00+00:00,0.462920749
352,2019-01-15 15:00:00+00:00,0.473802614
353,2019-01-15 16:00:00+00:00,0.457429608
354,2019-01-15 17:00:00+00:00,0.455579353
355,2019-01-15 18:00:00+00:00,0.449157085
356,2019-01-15 19:00:00+00:00,0.402832703
357,2019-01-15 20:00:00+00:00,0.334219787
358,2019-01-15 21:00:00+00:00,0.214266714
359,2019-01-15 22:00:00+00:00,0.138345539
360,2019-01-15 23:00:00+00:00,0.071603476
361,2019-01-16 00:00:00+00:00,0.051237682
362,2019-01-16 01:00:00+00:00,0.064351239
363,2019-01-16 02:00:00+00:00,0.071374807
364,2019-01-16 03:00:00+00:00,0.106462301
365,2019-01-16 04:00:00+00:00,0.18558909
366,2019-01-16 05:00:00+00:00,0.349346438
367,2019-01-16 06:00:00+00:00,0.505872569
368,2019-01-16 07:00:00+00:00,0.633022447
369,2019-01-16 08:00:00+00:00,0.677962979
370,2019-01-16 09:00:00+00:00,0.633515196
371,2019-01-16 10:00:00+00:00,0.477986127
372,2019-01-16 11:00:00+00:00,0.609800775
373,2019-01-16 12:00:00+00:00,0.510185206
374,2019-01-16 13:00:00+00:00,0.425833439
375,2019-01-16 14:00:00+00:00,0.473592856
376,2019-01-16 15:00:00+00:00,0.486018326
377,2019-01-16 16:00:00+00:00,0.469024022
378,2019-01-16 17:00:00+00:00,0.472781765
